Product,Name,Rating,CommentHead,Comment,Date
apple-iphone-12-white-128-gb,Nagoor Boss,5,Terrific,Super mobile,4 months ago
apple-iphone-12-white-128-gb,Nitin Goyal,5,Excellent,Good my name is nitin I am use this phone this phone 📱 is very very very good use can also buy and use this phone 📱,4 months ago
apple-iphone-12-white-128-gb,Dibakar Das,5,Best in the market!,Love it❤️❤️❤️,2 months ago
apple-iphone-12-white-128-gb,Bishal Basuwar,5,Awesome,What to say it’s iPhone 🤙,2 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Fabulous!,Nice,2 months ago
apple-iphone-12-white-128-gb,Vivek Bhagat,5,Super!,Best smartphone,2 months ago
apple-iphone-12-white-128-gb,Mr. Singh,5,Super!,It’s osm,2 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Highly recommended,Awsome experience,2 months ago
apple-iphone-12-white-128-gb,Anup  Kumar Das,5,Terrific,Just Wow🤗🤩,2 months ago
apple-iphone-12-white-128-gb,Amish Bhalla,5,Very nice. Genuine product and quick delivery.,Very nice. Genuine product and quick delivery.,2 months ago
apple-iphone-12-white-128-gb,Ayush  Kumar ,4,Worth the money,Its a genuine product from flipkart. The only problem which i am facing is the heating issue while charging with original 20w charger which i purchased along with the phone. And even in this winter season it should not heat up like this but it's heating up a lot. I don't know how this problem will go.,2 months ago
apple-iphone-12-white-128-gb,Kashyap Modh,4,Wonderful,Always feels precious,2 months ago
apple-iphone-12-white-128-gb,Nitish Naik ,2,Slightly disappointed,Faulty cellphone (Apple iPhone12) received from Flipkart.. Ringer/Silent button not working properly from unboxing.. Also there is no replacing option for this type of Fault.. It is better to purchase from Apple Store instead of Flipkart because there is replacement (get another device) options available for this type of issue..,2 months ago
apple-iphone-12-white-128-gb,Jai Singh Chouhan,5,Must buy!,Lovely phone ❤️,2 months ago
apple-iphone-12-white-128-gb,Sagir Alam,4,Good choice,Very nyc .,2 months ago
apple-iphone-12-white-128-gb, Hiren Vijaybhai Mandge,5,Terrific,Very well,2 months ago
apple-iphone-12-white-128-gb,Nishu Arora,1,Hated it!,Overheating,2 months ago
apple-iphone-12-white-128-gb,Mustak Ali,4,Worth the money,Dream😴💭 phone,2 months ago
apple-iphone-12-white-128-gb,S.kumar,5,Fabulous!,It’s good,2 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Great product,Quality as expected,2 months ago
apple-iphone-12-white-128-gb,Dipak Pathak,5,Best in the market!,Excellent phone...everything extremely fine,2 months ago
apple-iphone-12-white-128-gb,Rajiv  kapoor,5,Worth every penny,Good camera  in all modes except zoom phto,2 months ago
apple-iphone-12-white-128-gb,Shivam Kashyap,4,Very Good,Nice product. I’m in love with this phone . 💕,2 months ago
apple-iphone-12-white-128-gb,Narendra Rahangdale,2,Expected a better product,There is small scratch near sim tray..,2 months ago
apple-iphone-12-white-128-gb,Purushothaman Subramanian,5,Excellent,Super,2 months ago
apple-iphone-12-white-128-gb,Gaurav Kumar,5,Best in the market!,Best iPhone I’ve ever used.,2 months ago
apple-iphone-12-white-128-gb,Alisher  Khan,5,Brilliant,Excellent,2 months ago
apple-iphone-12-white-128-gb,Pramod,5,Super!,Very satisfying smartphone great offer in BB day Must buy it’s one time investment,2 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,4,Good quality product,"good quality, value for money",2 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,4,Nice product,"Battery drains real quick.. if you are using mobile data,this is not the mobile for you.. it uses so much of data due to the quality of videos and everything… but mobile is fast and camera is perfect.. looks premium very comfortable to use..",2 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Terrific,Good product,2 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Super!,Just wow....🤩🤩🤩🤩🤩,4 months ago
apple-iphone-12-white-128-gb,yogesh kumar pathak,5,Excellent,Mind blowing,4 months ago
apple-iphone-12-white-128-gb,Neerja,5,Super!,Wow,4 months ago
apple-iphone-12-white-128-gb,Ranjot  Singh,5,Great product,So good prfmns,4 months ago
apple-iphone-12-white-128-gb,Chandrakant Yadav,4,Very Good,"Phone is good, but delivery was done 8 days after committed timelines that too after many follow ups. No one gives proper update from Flipkart, this needs improvement to become trusted e-commerce company. It was a good deal which was offered only by Flipkart..",4 months ago
apple-iphone-12-white-128-gb,Abhinav T,4,Wonderful,I think Battery is a prob for me( Heavy User)but So my games are still on my OnePlus 7tI will transfer them to iphone 12 and update the battery backup and ma xperience,4 months ago
apple-iphone-12-white-128-gb,NAVEEN YADAV,4,Pretty good,loved it,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Terrific purchase,Good phone,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,4,Delightful,Superb,4 months ago
apple-iphone-12-white-128-gb,Naresh Chandra,5,Excellent,No words it’s awesome deal always apple user,4 months ago
apple-iphone-12-white-128-gb,ranit mandal,5,Terrific,Best ever experience I got.😻,4 months ago
apple-iphone-12-white-128-gb,Swatantra Gupta,4,Pretty good,Switched from one plus 7T  Looks like one plus is faster than this iPhone 12.,4 months ago
apple-iphone-12-white-128-gb,Aayush  Singh,5,Excellent,Pros:Light weight Camera quality superb especially for 3 to 4 metro.Battery us superbCons.Second Sim slot is e sim,2 months ago
apple-iphone-12-white-128-gb,Divya Krishna,1,Worthless,Within two days the phones overheated and now is dead. Well done Flipkart,2 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,1,Not recommended at all,Got issues with the microphone,2 months ago
apple-iphone-12-white-128-gb,Rohit Sharma,5,Must buy!,That was awesome,2 months ago
apple-iphone-12-white-128-gb,sachin bhalla,5,Wonderful,Black matte lamination,2 months ago
apple-iphone-12-white-128-gb,Raju Mahtha,5,Best in the market!,Name is enough,2 months ago
apple-iphone-12-white-128-gb,Rajeev KR,5,Wonderful,Very good phone. I liked it!,2 months ago
apple-iphone-12-white-128-gb,Vasudevan Lakshminarayanan,4,Worth the money,Value for money. Perform well and no issues so far ( after 65 days of purchase),2 months ago
apple-iphone-12-white-128-gb,Sreehari  V R,5,Highly recommended,Awesome,2 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Mind-blowing purchase,This is an awesome phone..,2 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Fabulous!,Very nice,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Highly recommended,Happy 😁,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Just wow!,Got what I wanted...happy,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Super!,"Excellent product, loving it",4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,3,Decent product,Facing battery and camera issue,4 months ago
apple-iphone-12-white-128-gb,Saugata Guha Roy,5,Excellent,"Always an apple lover, this is my 6th apple device used along side the SE2020 model!  Great value for money with the BBD sale",4 months ago
apple-iphone-12-white-128-gb,ajay pandit,5,Wonderful,Worthy to buy this Mobile.,4 months ago
apple-iphone-12-white-128-gb,Pyush Thakur,5,Just wow!,Front camera is not that gud but back camera is fantabulous,4 months ago
apple-iphone-12-white-128-gb,Sayyad Mohd  Parvez ,5,Classy product,Nice,4 months ago
apple-iphone-12-white-128-gb,Adnan Lamboo,5,Awesome,Very nice phone,4 months ago
apple-iphone-12-white-128-gb,Bharath  Bulla,5,Excellent,Good,4 months ago
apple-iphone-12-white-128-gb,praveen   jay,5,Perfect product!,All praise to the display. OLED display is really cool for a person who comes from normal LCD display. Battery is Ok. Night mode camera is a beast in this phone. Flipkart delivery is best as ever.,4 months ago
apple-iphone-12-white-128-gb,Vishnu Gautam,5,Brilliant,Great value for money.,4 months ago
apple-iphone-12-white-128-gb,Ashraf Shaik,5,Wonderful,Excellent,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Just wow!,"1. Everybody will start giving you importance just by hearing the apple ringtone. You will be the spotlight.2. You will start getting more importance, once people will start noticing the logo. Media will start asking you, which model it is? And as soon as you will reveal it’s iPhone 12, you will get the most reputed certificate of Badey Log (Big People).3. People will not mind iphone ringing during a meeting, because everyone knows if it’s iPhone ringing it’s important.4. It’s a magic box,...",4 months ago
apple-iphone-12-white-128-gb,Eliyas Khan,5,Must buy!,"Most important pros of this mobile is the ""Purple Colour"". Really the colour is amazing.",4 months ago
apple-iphone-12-white-128-gb,Pannalajithender Reddy,5,Just wow!,Excellent phone and equally good Flipkart commitment,4 months ago
apple-iphone-12-white-128-gb,Chakranth  Goud,3,Fair,There were some problems with the phone like glitches and display flickering may be it is due to the ios update…otherwise its a great phone…,4 months ago
apple-iphone-12-white-128-gb,MOHAMMAD  SHAYAN,4,Good quality product,The Phone is Awesome Heating issues when play game or when charging before 50% Battery is okay,4 months ago
apple-iphone-12-white-128-gb,Divyanshu Gupta,5,Fabulous!,A phone worth it 😇,4 months ago
apple-iphone-12-white-128-gb,Manish Kumar,5,Awesome,Osm,4 months ago
apple-iphone-12-white-128-gb,Arshdeep Singh Gill,4,Value-for-money,Good device.,4 months ago
apple-iphone-12-white-128-gb,Tushar Bombatkar,5,Classy product,Best phone,4 months ago
apple-iphone-12-white-128-gb,Rohit Chauhan,5,Awesome,Using Apple for the first time in my life it feels snappy and the OLED screen is marvelous 👌🏻.. Being an android user it took some time to get accustomed to this environment but now getting more nd more comfortable and the camera is just splendid. Instant pics taken also have no issues in focusing and details it captures is amazing and getting that for the given prices i.e. 55k (128gb variant) Its a steal deal.. worth the bucks spent!!,4 months ago
apple-iphone-12-white-128-gb,Abhishek Chakilam,5,Highly recommended,I have upgraded from iPhone 7 and I feel I have made the best choice.,4 months ago
apple-iphone-12-white-128-gb,Suraj kumar  Mondal,5,Highly recommended,My dream is true ❤️,4 months ago
apple-iphone-12-white-128-gb,Manbodh Das,5,Just wow!,Lovely mobile,4 months ago
apple-iphone-12-white-128-gb,Kamal Singh Rathore,5,Terrific,Great iPhone I love it video quality is great and all over best,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Wonderful,Good to use,4 months ago
apple-iphone-12-white-128-gb,ARJUN  ADVILKAR ,4,Wonderful,Good,4 months ago
apple-iphone-12-white-128-gb,Adnan Ansari,5,Awesome,If you have safe bulk amount then u can go for purchase Iphone 12.otherwise don't use to sell your previous#KIDNEYS... THANK YOU,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Perfect product!,"Great phone at a great price, thanks to Flipkart sale. I got back to the Apple ecosystem, after a brief tango with android.  Impressed enough to get two in our group.",4 months ago
apple-iphone-12-white-128-gb,Chandramani  Nirala ,5,Excellent,Good,4 months ago
apple-iphone-12-white-128-gb,Arti Meena,3,Just okay,Thanks,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,3,Just okay,Phone getting hot on charging,4 months ago
apple-iphone-12-white-128-gb,Rohtash  Garg,5,Must buy!,Gud,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,3,Fair,Best,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Wonderful,"Nice phone, value for money, blue colour not bad but,Go for any other colour except blue",4 months ago
apple-iphone-12-white-128-gb,Sourabh Chaurasia,5,Best in the market!,It’s a good phone and it does not lag.,2 months ago
apple-iphone-12-white-128-gb,Omprakash  Kumar,5,Wonderful,This Mobile Is Good,2 months ago
apple-iphone-12-white-128-gb,rohan syal,5,Super!,It’s very sleek and stunning.Very nice phone,2 months ago
apple-iphone-12-white-128-gb,Lalit Nayak,5,Best in the market!,Aswome phone,4 months ago
apple-iphone-12-white-128-gb,Sharon Joseph,4,Worth the money,Overall a good phone except the battery performance,4 months ago
apple-iphone-12-white-128-gb,Lopamudra  Khuntia,4,Really Nice,Everything is good except camera . Camera is average. Even Cr camera is better than 12 . Battery is less performing than Cr. Still a good deal.,4 months ago
apple-iphone-12-white-128-gb,Mohit Tyagi,5,Perfect product!,Nice phone at this price point. But blue color not look good,4 months ago
apple-iphone-12-white-128-gb,Ajay Roy,5,Excellent,It’s my upgrade from iPhone 6s to 12. Excellent performance and awesome display. With IOS 15 update the phone is a beast. Worth for money.,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Great product,Superp,4 months ago
apple-iphone-12-white-128-gb,Ajit Kumar,5,Awesome,Omesom purchase,4 months ago
apple-iphone-12-white-128-gb,Aahwin Abhishek,5,Perfect product!,"This thing is dam good I love the design and color very much and the display quality, software ,face ID, are Soo crazy I feel good after buy this because my previous phone is an OPPO F3 😑after 4 year use I was Soo glad 😍 to switch to iPhone 12",4 months ago
apple-iphone-12-white-128-gb,Gaurav Prabhakar,5,Must buy!,Superb!!!,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Fabulous!,Awesome phone I phone 12 happy to have this good product deliverd by Flipkart thanks to Flipkart,4 months ago
apple-iphone-12-white-128-gb,Rahul  Mishra,5,Worth every penny,I can say very good product go for it,2 months ago
apple-iphone-12-white-128-gb,Prashant  Kaushik,5,Simply awesome,Amazing phone upgrade from Xs…..Display touch like butter,2 months ago
apple-iphone-12-white-128-gb,Harish Rajwade,4,Nice product,Superb luking & Compect Smartphone,2 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,4,Good quality product,Everything is good,2 months ago
apple-iphone-12-white-128-gb,meenakshi kamada,4,Nice product,Good,2 months ago
